# NedoTokenizer production vocabulary
# format: NDSRF004 / RootSuffixByteBpe
# columns: id	type	text	hex
4500	learned	" sermaye"	20 73 65 72 6D 61 79 65
4501	learned	" mobil"	20 6D 6F 62 69 6C
4502	learned	"öğretim"	C3 B6 C4 9F 72 65 74 69 6D
4503	learned	"evizyon"	65 76 69 7A 79 6F 6E
4504	learned	"stra"	73 74 72 61
4505	learned	" henüz"	20 68 65 6E C3 BC 7A
4506	learned	"RE"	52 45
4507	learned	" pla"	20 70 6C 61
4508	learned	"quad"	71 75 61 64
4509	learned	" Has"	20 48 61 73
4510	learned	"lerim"	6C 65 72 69 6D
4511	learned	"wit"	77 69 74
4512	learned	"malarına"	6D 61 6C 61 72 C4 B1 6E 61
4513	learned	" kategori"	20 6B 61 74 65 67 6F 72 69
4514	learned	" dinle"	20 64 69 6E 6C 65
4515	learned	" aşk"	20 61 C5 9F 6B
4516	learned	"dirme"	64 69 72 6D 65
4517	learned	"ttı"	74 74 C4 B1
4518	learned	" transfer"	20 74 72 61 6E 73 66 65 72
4519	learned	" Sp"	20 53 70
4520	learned	"Type"	54 79 70 65
4521	learned	"2020"	32 30 32 30
4522	learned	" beyan"	20 62 65 79 61 6E
4523	learned	"lerdeki"	6C 65 72 64 65 6B 69
4524	learned	"main"	6D 61 69 6E
4525	learned	"iew"	69 65 77
4526	learned	" altın"	20 61 6C 74 C4 B1 6E
4527	learned	" zengin"	20 7A 65 6E 67 69 6E
4528	learned	"ory"	6F 72 79
4529	learned	" uyarınca"	20 75 79 61 72 C4 B1 6E 63 61
4530	learned	" sipariş"	20 73 69 70 61 72 69 C5 9F
4531	learned	" şehr"	20 C5 9F 65 68 72
4532	learned	"──"	E2 94 80 E2 94 80
4533	learned	"\t\t\t"	09 09 09
4534	learned	"bor"	62 6F 72
4535	learned	" ci"	20 63 69
4536	learned	" doğrultu"	20 64 6F C4 9F 72 75 6C 74 75
4537	learned	"Tİ"	54 C4 B0
4538	learned	" bitir"	20 62 69 74 69 72
4539	learned	"tere"	74 65 72 65
4540	learned	" exp"	20 65 78 70
4541	learned	" And"	20 41 6E 64
4542	learned	"date"	64 61 74 65
4543	learned	" uzunluğ"	20 75 7A 75 6E 6C 75 C4 9F
4544	learned	"ive"	69 76 65
4545	learned	"suna"	73 75 6E 61
4546	learned	"dana"	64 61 6E 61
4547	learned	"asal"	61 73 61 6C
4548	learned	" ilgilen"	20 69 6C 67 69 6C 65 6E
4549	learned	"veren"	76 65 72 65 6E
4550	learned	"anta"	61 6E 74 61
4551	learned	" çat"	20 C3 A7 61 74
4552	learned	" Rusya"	20 52 75 73 79 61
4553	learned	" varlık"	20 76 61 72 6C C4 B1 6B
4554	learned	"niyor"	6E 69 79 6F 72
4555	learned	"Hay"	48 61 79
4556	learned	" bütçe"	20 62 C3 BC 74 C3 A7 65
4557	learned	" dam"	20 64 61 6D
4558	learned	" bilet"	20 62 69 6C 65 74
4559	learned	"kap"	6B 61 70
4560	learned	"lığını"	6C C4 B1 C4 9F C4 B1 6E C4 B1
4561	learned	" psik"	20 70 73 69 6B
4562	learned	"dek"	64 65 6B
4563	learned	" yönlen"	20 79 C3 B6 6E 6C 65 6E
4564	learned	"'na"	27 6E 61
4565	learned	" have"	20 68 61 76 65
4566	learned	" cümle"	20 63 C3 BC 6D 6C 65
4567	learned	"ınıza"	C4 B1 6E C4 B1 7A 61
4568	learned	"lex"	6C 65 78
4569	learned	" AP"	20 41 50
4570	learned	"stitü"	73 74 69 74 C3 BC
4571	learned	"eceği"	65 63 65 C4 9F 69
4572	learned	"sızlık"	73 C4 B1 7A 6C C4 B1 6B
4573	learned	"\xEF\x82"	EF 82
4574	learned	"FA"	46 41
4575	learned	"ick"	69 63 6B
4576	learned	" cevab"	20 63 65 76 61 62
4577	learned	" Ürün"	20 C3 9C 72 C3 BC 6E
4578	learned	"duğum"	64 75 C4 9F 75 6D
4579	learned	"nmaktadır"	6E 6D 61 6B 74 61 64 C4 B1 72
4580	learned	"coun"	63 6F 75 6E
4581	learned	"eriz"	65 72 69 7A
4582	learned	" Sadece"	20 53 61 64 65 63 65
4583	learned	"yön"	79 C3 B6 6E
4584	learned	" aktif"	20 61 6B 74 69 66
4585	learned	" hayal"	20 68 61 79 61 6C
4586	learned	" sunucu"	20 73 75 6E 75 63 75
4587	learned	" pozisyon"	20 70 6F 7A 69 73 79 6F 6E
4588	learned	" kişisel"	20 6B 69 C5 9F 69 73 65 6C
4589	learned	"Ser"	53 65 72
4590	learned	" buluş"	20 62 75 6C 75 C5 9F
4591	learned	"Mat"	4D 61 74
4592	learned	"asin"	61 73 69 6E
4593	learned	" Mahkemesi"	20 4D 61 68 6B 65 6D 65 73 69
4594	learned	"cript"	63 72 69 70 74
4595	learned	"encere"	65 6E 63 65 72 65
4596	learned	"rasi"	72 61 73 69
4597	learned	" Kü"	20 4B C3 BC
4598	learned	" He"	20 48 65
4599	learned	"tepe"	74 65 70 65
4600	learned	"Yap"	59 61 70
4601	learned	" gizli"	20 67 69 7A 6C 69
4602	learned	" duyur"	20 64 75 79 75 72
4603	learned	"fesyonel"	66 65 73 79 6F 6E 65 6C
4604	learned	" indirim"	20 69 6E 64 69 72 69 6D
4605	learned	" şarkı"	20 C5 9F 61 72 6B C4 B1
4606	learned	" Mahalle"	20 4D 61 68 61 6C 6C 65
4607	learned	"kân"	6B C3 A2 6E
4608	learned	" Sın"	20 53 C4 B1 6E
4609	learned	" aralığ"	20 61 72 61 6C C4 B1 C4 9F
4610	learned	"’den"	E2 80 99 64 65 6E
4611	learned	"mamış"	6D 61 6D C4 B1 C5 9F
4612	learned	"abileceği"	61 62 69 6C 65 63 65 C4 9F 69
4613	learned	",9"	2C 39
4614	learned	"isans"	69 73 61 6E 73
4615	learned	" dek"	20 64 65 6B
4616	learned	"raman"	72 61 6D 61 6E
4617	learned	" Böylece"	20 42 C3 B6 79 6C 65 63 65
4618	learned	"kz"	6B 7A
4619	learned	"ülmesi"	C3 BC 6C 6D 65 73 69
4620	learned	"KK"	4B 4B
4621	learned	" uğra"	20 75 C4 9F 72 61
4622	learned	"bon"	62 6F 6E
4623	learned	"cs"	63 73
4624	learned	"ahim"	61 68 69 6D
4625	learned	"ound"	6F 75 6E 64
4626	learned	" out"	20 6F 75 74
4627	learned	"rop"	72 6F 70
4628	learned	"Res"	52 65 73
4629	learned	" Suriye"	20 53 75 72 69 79 65
4630	learned	" diş"	20 64 69 C5 9F
4631	learned	" Sel"	20 53 65 6C
4632	learned	"masyon"	6D 61 73 79 6F 6E
4633	learned	" söyl"	20 73 C3 B6 79 6C
4634	learned	"ülme"	C3 BC 6C 6D 65
4635	learned	" Gerçek"	20 47 65 72 C3 A7 65 6B
4636	learned	"TL"	54 4C
4637	learned	" all"	20 61 6C 6C
4638	learned	"hod"	68 6F 64
4639	learned	" eriş"	20 65 72 69 C5 9F
4640	learned	"add"	61 64 64
4641	learned	" duvar"	20 64 75 76 61 72
4642	learned	"/5"	2F 35
4643	learned	" oğl"	20 6F C4 9F 6C
4644	learned	"ife"	69 66 65
4645	learned	"sip"	73 69 70
4646	learned	" reklam"	20 72 65 6B 6C 61 6D
4647	learned	"cılar"	63 C4 B1 6C 61 72
4648	learned	"mizi"	6D 69 7A 69
4649	learned	" Teknik"	20 54 65 6B 6E 69 6B
4650	learned	" Plan"	20 50 6C 61 6E
4651	learned	"âm"	C3 A2 6D
4652	learned	" Sanayi"	20 53 61 6E 61 79 69
4653	learned	"lence"	6C 65 6E 63 65
4654	learned	"Av"	41 76
4655	learned	" Aşağı"	20 41 C5 9F 61 C4 9F C4 B1
4656	learned	"ıb"	C4 B1 62
4657	learned	"onomi"	6F 6E 6F 6D 69
4658	learned	"MADI"	4D 41 44 49
4659	learned	" Alan"	20 41 6C 61 6E
4660	learned	"bağ"	62 61 C4 9F
4661	learned	"laşım"	6C 61 C5 9F C4 B1 6D
4662	learned	" ateş"	20 61 74 65 C5 9F
4663	learned	" Yat"	20 59 61 74
4664	learned	"abzon"	61 62 7A 6F 6E
4665	learned	" meslek"	20 6D 65 73 6C 65 6B
4666	learned	" döngü"	20 64 C3 B6 6E 67 C3 BC
4667	learned	" 2022"	20 32 30 32 32
4668	learned	"ekül"	65 6B C3 BC 6C
4669	learned	"eqref"	65 71 72 65 66
4670	learned	" dağ"	20 64 61 C4 9F
4671	learned	"«"	C2 AB
4672	learned	" gr"	20 67 72
4673	learned	"yabilirsiniz"	79 61 62 69 6C 69 72 73 69 6E 69 7A
4674	learned	" anlaşma"	20 61 6E 6C 61 C5 9F 6D 61
4675	learned	"üdür"	C3 BC 64 C3 BC 72
4676	learned	" dağıt"	20 64 61 C4 9F C4 B1 74
4677	learned	"AĞ"	41 C4 9E
4678	learned	"cının"	63 C4 B1 6E C4 B1 6E
4679	learned	"iyan"	69 79 61 6E
4680	learned	" Osmanlı"	20 4F 73 6D 61 6E 6C C4 B1
4681	learned	"eceğim"	65 63 65 C4 9F 69 6D
4682	learned	" İçin"	20 C4 B0 C3 A7 69 6E
4683	learned	"time"	74 69 6D 65
4684	learned	" akşam"	20 61 6B C5 9F 61 6D
4685	learned	"liğe"	6C 69 C4 9F 65
4686	learned	" kayd"	20 6B 61 79 64
4687	learned	" KATIL"	20 4B 41 54 49 4C
4688	learned	" Tah"	20 54 61 68
4689	learned	"→"	E2 86 92
4690	learned	"tum"	74 75 6D
4691	learned	"box"	62 6F 78
4692	learned	"içek"	69 C3 A7 65 6B
4693	learned	" şif"	20 C5 9F 69 66
4694	learned	"Delta"	44 65 6C 74 61
4695	learned	"dots"	64 6F 74 73
4696	learned	"_j"	5F 6A
4697	learned	"uman"	75 6D 61 6E
4698	learned	"mega"	6D 65 67 61
4699	learned	"şey"	C5 9F 65 79
4700	learned	"read"	72 65 61 64
4701	learned	" Az"	20 41 7A
4702	learned	" ton"	20 74 6F 6E
4703	learned	"________"	5F 5F 5F 5F 5F 5F 5F 5F
4704	learned	" log"	20 6C 6F 67
4705	learned	" aşırı"	20 61 C5 9F C4 B1 72 C4 B1
4706	learned	"Genel"	47 65 6E 65 6C
4707	learned	"onya"	6F 6E 79 61
4708	learned	"ates"	61 74 65 73
4709	learned	"tok"	74 6F 6B
4710	learned	"jan"	6A 61 6E
4711	learned	" Deniz"	20 44 65 6E 69 7A
4712	learned	"using"	75 73 69 6E 67
4713	learned	" Web"	20 57 65 62
4714	learned	"_k"	5F 6B
4715	learned	" Cumhurbaşkanı"	20 43 75 6D 68 75 72 62 61 C5 9F 6B 61 6E C4 B1
4716	learned	" kriz"	20 6B 72 69 7A
4717	learned	"kay"	6B 61 79
4718	learned	"incir"	69 6E 63 69 72
4719	learned	"_t"	5F 74
4720	learned	" akım"	20 61 6B C4 B1 6D
4721	learned	"yeceğ"	79 65 63 65 C4 9F
4722	learned	"ource"	6F 75 72 63 65
4723	learned	" neg"	20 6E 65 67
4724	learned	"lüman"	6C C3 BC 6D 61 6E
4725	learned	" bekl"	20 62 65 6B 6C
4726	learned	" Saat"	20 53 61 61 74
4727	learned	"yat"	79 61 74
4728	learned	" Ber"	20 42 65 72
4729	learned	"é"	C3 A9
4730	learned	"larımızın"	6C 61 72 C4 B1 6D C4 B1 7A C4 B1 6E
4731	learned	"omobil"	6F 6D 6F 62 69 6C
4732	learned	"Den"	44 65 6E
4733	learned	"dılar"	64 C4 B1 6C 61 72
4734	learned	"Ayrıca"	41 79 72 C4 B1 63 61
4735	learned	"tez"	74 65 7A
4736	learned	" Gül"	20 47 C3 BC 6C
4737	learned	" uğr"	20 75 C4 9F 72
4738	learned	" Matematik"	20 4D 61 74 65 6D 61 74 69 6B
4739	learned	"ting"	74 69 6E 67
4740	learned	" 2007"	20 32 30 30 37
4741	learned	"racat"	72 61 63 61 74
4742	learned	"enle"	65 6E 6C 65
4743	learned	" sert"	20 73 65 72 74
4744	learned	"timal"	74 69 6D 61 6C
4745	learned	"its"	69 74 73
4746	learned	" geçici"	20 67 65 C3 A7 69 63 69
4747	learned	" acı"	20 61 63 C4 B1
4748	learned	"emez"	65 6D 65 7A
4749	learned	" 09"	20 30 39
4750	learned	"ish"	69 73 68
4751	learned	"ülk"	C3 BC 6C 6B
4752	learned	" görsel"	20 67 C3 B6 72 73 65 6C
4753	learned	"zet"	7A 65 74
4754	learned	"uzur"	75 7A 75 72
4755	learned	"т"	D1 82
4756	learned	"üphane"	C3 BC 70 68 61 6E 65
4757	learned	"olution"	6F 6C 75 74 69 6F 6E
4758	learned	"hy"	68 79
4759	learned	"masıdır"	6D 61 73 C4 B1 64 C4 B1 72
4760	learned	" Üç"	20 C3 9C C3 A7
4761	learned	"ela"	65 6C 61
4762	learned	"Evet"	45 76 65 74
4763	learned	"Ver"	56 65 72
4764	learned	"tivite"	74 69 76 69 74 65
4765	learned	"TC"	54 43
4766	learned	" sigorta"	20 73 69 67 6F 72 74 61
4767	learned	" Fir"	20 46 69 72
4768	learned	"ören"	C3 B6 72 65 6E
4769	learned	"NA"	4E 41
4770	learned	"led"	6C 65 64
4771	learned	" düğüm"	20 64 C3 BC C4 9F C3 BC 6D
4772	learned	"ikayet"	69 6B 61 79 65 74
4773	learned	" Beş"	20 42 65 C5 9F
4774	learned	"ilmelidir"	69 6C 6D 65 6C 69 64 69 72
4775	learned	" tarım"	20 74 61 72 C4 B1 6D
4776	learned	" zayıf"	20 7A 61 79 C4 B1 66
4777	learned	" çağrı"	20 C3 A7 61 C4 9F 72 C4 B1
4778	learned	" anal"	20 61 6E 61 6C
4779	learned	" list"	20 6C 69 73 74
4780	learned	"Uy"	55 79
4781	learned	" Film"	20 46 69 6C 6D
4782	learned	" erken"	20 65 72 6B 65 6E
4783	learned	"’ya"	E2 80 99 79 61
4784	learned	"alar"	61 6C 61 72
4785	learned	" köşe"	20 6B C3 B6 C5 9F 65
4786	learned	"-5"	2D 35
4787	learned	" Doğru"	20 44 6F C4 9F 72 75
4788	learned	"alt"	61 6C 74
4789	learned	"belir"	62 65 6C 69 72
4790	learned	"kın"	6B C4 B1 6E
4791	learned	"mayacağ"	6D 61 79 61 63 61 C4 9F
4792	learned	"ysa"	79 73 61
4793	learned	"iber"	69 62 65 72
4794	learned	" enf"	20 65 6E 66
4795	learned	"sunun"	73 75 6E 75 6E
4796	learned	" bağımlı"	20 62 61 C4 9F C4 B1 6D 6C C4 B1
4797	learned	" hafif"	20 68 61 66 69 66
4798	learned	" Mev"	20 4D 65 76
4799	learned	"resyon"	72 65 73 79 6F 6E
4800	learned	" doğum"	20 64 6F C4 9F 75 6D
4801	learned	" öğret"	20 C3 B6 C4 9F 72 65 74
4802	learned	" dis"	20 64 69 73
4803	learned	"Özel"	C3 96 7A 65 6C
4804	learned	"file"	66 69 6C 65
4805	learned	" hoca"	20 68 6F 63 61
4806	learned	" dene"	20 64 65 6E 65
4807	learned	"sem"	73 65 6D
4808	learned	" koord"	20 6B 6F 6F 72 64
4809	learned	" dayalı"	20 64 61 79 61 6C C4 B1
4810	learned	"üstü"	C3 BC 73 74 C3 BC
4811	learned	"umber"	75 6D 62 65 72
4812	learned	" uçak"	20 75 C3 A7 61 6B
4813	learned	"seri"	73 65 72 69
4814	learned	" sinyal"	20 73 69 6E 79 61 6C
4815	learned	" Almanya"	20 41 6C 6D 61 6E 79 61
4816	learned	" yapılandır"	20 79 61 70 C4 B1 6C 61 6E 64 C4 B1 72
4817	learned	" II"	20 49 49
4818	learned	"ükümet"	C3 BC 6B C3 BC 6D 65 74
4819	learned	" Fakat"	20 46 61 6B 61 74
4820	learned	"ivil"	69 76 69 6C
4821	learned	" OL"	20 4F 4C
4822	learned	"TI"	54 49
4823	learned	" yasal"	20 79 61 73 61 6C
4824	learned	"undaki"	75 6E 64 61 6B 69
4825	learned	"inansal"	69 6E 61 6E 73 61 6C
4826	learned	"ÜL"	C3 9C 4C
4827	learned	" dök"	20 64 C3 B6 6B
4828	learned	" ağrı"	20 61 C4 9F 72 C4 B1
4829	learned	" mezun"	20 6D 65 7A 75 6E
4830	learned	" kara"	20 6B 61 72 61
4831	learned	"urr"	75 72 72
4832	learned	"actor"	61 63 74 6F 72
4833	learned	"gam"	67 61 6D
4834	learned	"nlardan"	6E 6C 61 72 64 61 6E
4835	learned	"pat"	70 61 74
4836	learned	"ehber"	65 68 62 65 72
4837	learned	" cep"	20 63 65 70
4838	learned	" Atatürk"	20 41 74 61 74 C3 BC 72 6B
4839	learned	" göç"	20 67 C3 B6 C3 A7
4840	learned	"›"	E2 80 BA
4841	learned	"pub"	70 75 62
4842	learned	" takdirde"	20 74 61 6B 64 69 72 64 65
4843	learned	"ılmak"	C4 B1 6C 6D 61 6B
4844	learned	"rad"	72 61 64
4845	learned	"’dan"	E2 80 99 64 61 6E
4846	learned	"ld"	6C 64
4847	learned	"DP"	44 50
4848	learned	" Sınıf"	20 53 C4 B1 6E C4 B1 66
4849	learned	" Tam"	20 54 61 6D
4850	learned	"yak"	79 61 6B
4851	learned	" diy"	20 64 69 79
4852	learned	" Şu"	20 C5 9E 75
4853	learned	"CI"	43 49
4854	learned	" Toplam"	20 54 6F 70 6C 61 6D
4855	learned	"debiyat"	64 65 62 69 79 61 74
4856	learned	" düşür"	20 64 C3 BC C5 9F C3 BC 72
4857	learned	" hastalığ"	20 68 61 73 74 61 6C C4 B1 C4 9F
4858	learned	" Bugün"	20 42 75 67 C3 BC 6E
4859	learned	"ÜRK"	C3 9C 52 4B
4860	learned	"lasik"	6C 61 73 69 6B
4861	learned	"ning"	6E 69 6E 67
4862	learned	"mur"	6D 75 72
4863	learned	"api"	61 70 69
4864	learned	" kapasite"	20 6B 61 70 61 73 69 74 65
4865	learned	" öğe"	20 C3 B6 C4 9F 65
4866	learned	"ict"	69 63 74
4867	learned	" Çık"	20 C3 87 C4 B1 6B
4868	learned	" mis"	20 6D 69 73
4869	learned	"'ne"	27 6E 65
4870	learned	"psi"	70 73 69
4871	learned	" Büyükşehir"	20 42 C3 BC 79 C3 BC 6B C5 9F 65 68 69 72
4872	learned	" birliğ"	20 62 69 72 6C 69 C4 9F
4873	learned	"Öğr"	C3 96 C4 9F 72
4874	learned	"igh"	69 67 68
4875	learned	"MM"	4D 4D
4876	learned	"bat"	62 61 74
4877	learned	" mutlaka"	20 6D 75 74 6C 61 6B 61
4878	learned	"anlı"	61 6E 6C C4 B1
4879	learned	" arz"	20 61 72 7A
4880	learned	" önlem"	20 C3 B6 6E 6C 65 6D
4881	learned	"raw"	72 61 77
4882	learned	"abı"	61 62 C4 B1
4883	learned	" İkinci"	20 C4 B0 6B 69 6E 63 69
4884	learned	"El"	45 6C
4885	learned	" Birleş"	20 42 69 72 6C 65 C5 9F
4886	learned	"ağıt"	61 C4 9F C4 B1 74
4887	learned	" hisse"	20 68 69 73 73 65
4888	learned	" küresel"	20 6B C3 BC 72 65 73 65 6C
4889	learned	"urnal"	75 72 6E 61 6C
4890	learned	"imar"	69 6D 61 72
4891	learned	"Doğ"	44 6F C4 9F
4892	learned	"uld"	75 6C 64
4893	learned	" gay"	20 67 61 79
4894	learned	" Konu"	20 4B 6F 6E 75
4895	learned	" Forex"	20 46 6F 72 65 78
4896	learned	"cy"	63 79
4897	learned	"minat"	6D 69 6E 61 74
4898	learned	" kem"	20 6B 65 6D
4899	learned	"html"	68 74 6D 6C
4900	learned	"yım"	79 C4 B1 6D
4901	learned	"lig"	6C 69 67
4902	learned	"center"	63 65 6E 74 65 72
4903	learned	" sağlığ"	20 73 61 C4 9F 6C C4 B1 C4 9F
4904	learned	"ai"	61 69
4905	learned	"ÖN"	C3 96 4E
4906	learned	"ute"	75 74 65
4907	learned	"                   "	20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
4908	learned	"bot"	62 6F 74
4909	learned	" kesim"	20 6B 65 73 69 6D
4910	learned	"ush"	75 73 68
4911	learned	"usur"	75 73 75 72
4912	learned	"Ön"	C3 96 6E
4913	learned	" eğri"	20 65 C4 9F 72 69
4914	learned	"malara"	6D 61 6C 61 72 61
4915	learned	" Aydın"	20 41 79 64 C4 B1 6E
4916	learned	" doğa"	20 64 6F C4 9F 61
4917	learned	"İH"	C4 B0 48
4918	learned	" küme"	20 6B C3 BC 6D 65
4919	learned	"vı"	76 C4 B1
4920	learned	"letme"	6C 65 74 6D 65
4921	learned	"mediği"	6D 65 64 69 C4 9F 69
4922	learned	" Üst"	20 C3 9C 73 74
4923	learned	" Fat"	20 46 61 74
4924	learned	" yürür"	20 79 C3 BC 72 C3 BC 72
4925	learned	"narak"	6E 61 72 61 6B
4926	learned	" Elektr"	20 45 6C 65 6B 74 72
4927	learned	" beyaz"	20 62 65 79 61 7A
4928	learned	" başar"	20 62 61 C5 9F 61 72
4929	learned	" çaba"	20 C3 A7 61 62 61
4930	learned	"sey"	73 65 79
4931	learned	" Hav"	20 48 61 76
4932	learned	" kısıtla"	20 6B C4 B1 73 C4 B1 74 6C 61
4933	learned	"ıldığını"	C4 B1 6C 64 C4 B1 C4 9F C4 B1 6E C4 B1
4934	learned	"yapı"	79 61 70 C4 B1
4935	learned	" Alt"	20 41 6C 74
4936	learned	" alk"	20 61 6C 6B
4937	learned	"mede"	6D 65 64 65
4938	learned	" Am"	20 41 6D
4939	learned	" yarala"	20 79 61 72 61 6C 61
4940	learned	"daha"	64 61 68 61
4941	learned	"inle"	69 6E 6C 65
4942	learned	"ilecektir"	69 6C 65 63 65 6B 74 69 72
4943	learned	" Google"	20 47 6F 6F 67 6C 65
4944	learned	"yol"	79 6F 6C
4945	learned	"dön"	64 C3 B6 6E
4946	learned	"node"	6E 6F 64 65
4947	learned	" erişim"	20 65 72 69 C5 9F 69 6D
4948	learned	"lerimizin"	6C 65 72 69 6D 69 7A 69 6E
4949	learned	" müzik"	20 6D C3 BC 7A 69 6B
4950	learned	"siklet"	73 69 6B 6C 65 74
4951	learned	"lerimizi"	6C 65 72 69 6D 69 7A 69
4952	learned	" meş"	20 6D 65 C5 9F
4953	learned	"Madde"	4D 61 64 64 65
4954	learned	"imle"	69 6D 6C 65
4955	learned	" Mo"	20 4D 6F
4956	learned	"                      "	20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
4957	learned	"ılacaktır"	C4 B1 6C 61 63 61 6B 74 C4 B1 72
4958	learned	"path"	70 61 74 68
4959	learned	" muhtem"	20 6D 75 68 74 65 6D
4960	learned	"larımızı"	6C 61 72 C4 B1 6D C4 B1 7A C4 B1
4961	learned	"afta"	61 66 74 61
4962	learned	" olasılık"	20 6F 6C 61 73 C4 B1 6C C4 B1 6B
4963	learned	"gerek"	67 65 72 65 6B
4964	learned	"bulun"	62 75 6C 75 6E
4965	learned	" dışarı"	20 64 C4 B1 C5 9F 61 72 C4 B1
4966	learned	"uldu"	75 6C 64 75
4967	learned	" ağaç"	20 61 C4 9F 61 C3 A7
4968	learned	"ll"	6C 6C
4969	learned	"Böl"	42 C3 B6 6C
4970	learned	" güvenliğ"	20 67 C3 BC 76 65 6E 6C 69 C4 9F
4971	learned	" ka"	20 6B 61
4972	learned	"rc"	72 63
4973	learned	"diklerini"	64 69 6B 6C 65 72 69 6E 69
4974	learned	" tutuk"	20 74 75 74 75 6B
4975	learned	" ekib"	20 65 6B 69 62
4976	learned	"eqn"	65 71 6E
4977	learned	"roid"	72 6F 69 64
4978	learned	"ulur"	75 6C 75 72
4979	learned	"pen"	70 65 6E
4980	learned	"nik"	6E 69 6B
4981	learned	"ative"	61 74 69 76 65
4982	learned	" Gök"	20 47 C3 B6 6B
4983	learned	"sas"	73 61 73
4984	learned	"disp"	64 69 73 70
4985	learned	" kırmızı"	20 6B C4 B1 72 6D C4 B1 7A C4 B1
4986	learned	"rail"	72 61 69 6C
4987	learned	" sel"	20 73 65 6C
4988	learned	"ilmez"	69 6C 6D 65 7A
4989	learned	" true"	20 74 72 75 65
4990	learned	" kapsa"	20 6B 61 70 73 61
4991	learned	" istih"	20 69 73 74 69 68
4992	learned	" length"	20 6C 65 6E 67 74 68
4993	learned	"lerindeki"	6C 65 72 69 6E 64 65 6B 69
4994	learned	".03"	2E 30 33
4995	learned	" tedbir"	20 74 65 64 62 69 72
4996	learned	"SIN"	53 49 4E
4997	learned	"tiren"	74 69 72 65 6E
4998	learned	"embe"	65 6D 62 65
4999	learned	" Adalet"	20 41 64 61 6C 65 74
5000	learned	"load"	6C 6F 61 64
5001	learned	" Analiz"	20 41 6E 61 6C 69 7A
5002	learned	" gol"	20 67 6F 6C
5003	learned	" Tay"	20 54 61 79
5004	learned	"OD"	4F 44
5005	learned	"ât"	C3 A2 74
5006	learned	"LAN"	4C 41 4E
5007	learned	"uku"	75 6B 75
5008	learned	"İz"	C4 B0 7A
5009	learned	" Gazi"	20 47 61 7A 69
5010	learned	"Çok"	C3 87 6F 6B
5011	learned	"land"	6C 61 6E 64
5012	learned	"icari"	69 63 61 72 69
5013	learned	" gösterge"	20 67 C3 B6 73 74 65 72 67 65
5014	learned	"coin"	63 6F 69 6E
5015	learned	"sition"	73 69 74 69 6F 6E
5016	learned	" indir"	20 69 6E 64 69 72
5017	learned	"map"	6D 61 70
5018	learned	"otal"	6F 74 61 6C
5019	learned	"ündeki"	C3 BC 6E 64 65 6B 69
5020	learned	"For"	46 6F 72
5021	learned	"özel"	C3 B6 7A 65 6C
5022	learned	" Karşı"	20 4B 61 72 C5 9F C4 B1
5023	learned	".02"	2E 30 32
5024	learned	"anser"	61 6E 73 65 72
5025	learned	"-M"	2D 4D
5026	learned	"Eğer"	45 C4 9F 65 72
5027	learned	"05"	30 35
5028	learned	"ang"	61 6E 67
5029	learned	"une"	75 6E 65
5030	learned	"üyle"	C3 BC 79 6C 65
5031	learned	"rübe"	72 C3 BC 62 65
5032	learned	"ESİ"	45 53 C4 B0
5033	learned	"mekle"	6D 65 6B 6C 65
5034	learned	" dilek"	20 64 69 6C 65 6B
5035	learned	"ral"	72 61 6C
5036	learned	"isa"	69 73 61
5037	learned	" Kol"	20 4B 6F 6C
5038	learned	" Başbakan"	20 42 61 C5 9F 62 61 6B 61 6E
5039	learned	" redd"	20 72 65 64 64
5040	learned	"Omega"	4F 6D 65 67 61
5041	learned	" number"	20 6E 75 6D 62 65 72
5042	learned	" yayımla"	20 79 61 79 C4 B1 6D 6C 61
5043	learned	" olarak"	20 6F 6C 61 72 61 6B
5044	learned	" sabah"	20 73 61 62 61 68
5045	learned	"cud"	63 75 64
5046	learned	" çoğun"	20 C3 A7 6F C4 9F 75 6E
5047	learned	"eder"	65 64 65 72
5048	learned	" kaydet"	20 6B 61 79 64 65 74
5049	learned	" eşya"	20 65 C5 9F 79 61
5050	learned	" http"	20 68 74 74 70
5051	learned	" dolu"	20 64 6F 6C 75
5052	learned	".04"	2E 30 34
5053	learned	"git"	67 69 74
5054	learned	" kısım"	20 6B C4 B1 73 C4 B1 6D
5055	learned	" Göz"	20 47 C3 B6 7A
5056	learned	"þ"	C3 BE
5057	learned	"Tar"	54 61 72
5058	learned	" zar"	20 7A 61 72
5059	learned	".06"	2E 30 36
5060	learned	" Müz"	20 4D C3 BC 7A
5061	learned	"IV"	49 56
5062	learned	" kitle"	20 6B 69 74 6C 65
5063	learned	" seyahat"	20 73 65 79 61 68 61 74
5064	learned	" Hastane"	20 48 61 73 74 61 6E 65
5065	learned	" davet"	20 64 61 76 65 74
5066	learned	"tığınız"	74 C4 B1 C4 9F C4 B1 6E C4 B1 7A
5067	learned	" neredeyse"	20 6E 65 72 65 64 65 79 73 65
5068	learned	" Ham"	20 48 61 6D
5069	learned	" tatil"	20 74 61 74 69 6C
5070	learned	" 2000"	20 32 30 30 30
5071	learned	"ture"	74 75 72 65
5072	learned	" ÖZ"	20 C3 96 5A
5073	learned	"ko"	6B 6F
5074	learned	"ecan"	65 63 61 6E
