# NedoTokenizer 20 GB candidate vocabulary
# NDSRF004 / RootSuffixByteBpe / max_token_bytes=48 / min_frequency=100
# columns: id	type	text	hex
796	learned	"oz"	6F 7A
797	learned	" böl"	20 62 C3 B6 6C
798	learned	"tedir"	74 65 64 69 72
799	learned	"ceğ"	63 65 C4 9F
800	learned	"th"	74 68
801	learned	" durum"	20 64 75 72 75 6D
802	learned	" tan"	20 74 61 6E
803	learned	"lerde"	6C 65 72 64 65
804	learned	" yüz"	20 79 C3 BC 7A
805	learned	" değil"	20 64 65 C4 9F 69 6C
806	learned	"ub"	75 62
807	learned	" önce"	20 C3 B6 6E 63 65
808	learned	"mektedir"	6D 65 6B 74 65 64 69 72
809	learned	" gerçek"	20 67 65 72 C3 A7 65 6B
810	learned	" oluş"	20 6F 6C 75 C5 9F
811	learned	" hay"	20 68 61 79
812	learned	" şekil"	20 C5 9F 65 6B 69 6C
813	learned	" göre"	20 67 C3 B6 72 65
814	learned	"tü"	74 C3 BC
815	learned	"…"	E2 80 A6
816	learned	" değer"	20 64 65 C4 9F 65 72
817	learned	"daş"	64 61 C5 9F
818	learned	" büyük"	20 62 C3 BC 79 C3 BC 6B
819	learned	"der"	64 65 72
820	learned	"asyon"	61 73 79 6F 6E
821	learned	"ji"	6A 69
822	learned	"maktadır"	6D 61 6B 74 61 64 C4 B1 72
823	learned	" değiş"	20 64 65 C4 9F 69 C5 9F
824	learned	" 7"	20 37
825	learned	" 20"	20 32 30
826	learned	"est"	65 73 74
827	learned	" önem"	20 C3 B6 6E 65 6D
828	learned	"rı"	72 C4 B1
829	learned	"bir"	62 69 72
830	learned	" Türkiye"	20 54 C3 BC 72 6B 69 79 65
831	learned	"ent"	65 6E 74
832	learned	" göster"	20 67 C3 B6 73 74 65 72
833	learned	"up"	75 70
834	learned	" fark"	20 66 61 72 6B
835	learned	" tem"	20 74 65 6D
836	learned	" bak"	20 62 61 6B
837	learned	"por"	70 6F 72
838	learned	"tar"	74 61 72
839	learned	"eli"	65 6C 69
840	learned	"ebilir"	65 62 69 6C 69 72
841	learned	"larına"	6C 61 72 C4 B1 6E 61
842	learned	"ika"	69 6B 61
843	learned	"ılı"	C4 B1 6C C4 B1
844	learned	"izmet"	69 7A 6D 65 74
845	learned	" seç"	20 73 65 C3 A7
846	learned	" ko"	20 6B 6F
847	learned	"                                "	20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
848	learned	" uygula"	20 75 79 67 75 6C 61
849	learned	"nı"	6E C4 B1
850	learned	" es"	20 65 73
851	learned	"'da"	27 64 61
852	learned	"ven"	76 65 6E
853	learned	"ça"	C3 A7 61
854	learned	" sağla"	20 73 61 C4 9F 6C 61
855	learned	"nan"	6E 61 6E
856	learned	" Z"	20 5A
857	learned	"dur"	64 75 72
858	learned	" sev"	20 73 65 76
859	learned	"sız"	73 C4 B1 7A
860	learned	"ünya"	C3 BC 6E 79 61
861	learned	" bilgi"	20 62 69 6C 67 69
862	learned	" iz"	20 69 7A
863	learned	"nde"	6E 64 65
864	learned	"raf"	72 61 66
865	learned	" har"	20 68 61 72
866	learned	"maz"	6D 61 7A
867	learned	"aret"	61 72 65 74
868	learned	"meye"	6D 65 79 65
869	learned	" siz"	20 73 69 7A
870	learned	"ret"	72 65 74
871	learned	" 10"	20 31 30
872	learned	"elik"	65 6C 69 6B
873	learned	"uç"	75 C3 A7
874	learned	"uy"	75 79
875	learned	" iki"	20 69 6B 69
876	learned	"duğunu"	64 75 C4 9F 75 6E 75
877	learned	" ok"	20 6F 6B
878	learned	" eğ"	20 65 C4 9F
879	learned	" tarih"	20 74 61 72 69 68
880	learned	" biz"	20 62 69 7A
881	learned	" insan"	20 69 6E 73 61 6E
882	learned	" par"	20 70 61 72
883	learned	" den"	20 64 65 6E
884	learned	"10"	31 30
885	learned	"sal"	73 61 6C
886	learned	" li"	20 6C 69
887	learned	" şey"	20 C5 9F 65 79
888	learned	" hem"	20 68 65 6D
889	learned	" kişi"	20 6B 69 C5 9F 69
890	learned	" alt"	20 61 6C 74
891	learned	"olo"	6F 6C 6F
892	learned	" sayı"	20 73 61 79 C4 B1
893	learned	" 8"	20 38
894	learned	" say"	20 73 61 79
895	learned	"istem"	69 73 74 65 6D
896	learned	"dik"	64 69 6B
897	learned	"19"	31 39
898	learned	" "	C2 A0
899	learned	"ala"	61 6C 61
900	learned	"itim"	69 74 69 6D
901	learned	" ilk"	20 69 6C 6B
902	learned	" mü"	20 6D C3 BC
903	learned	" is"	20 69 73
904	learned	" tüm"	20 74 C3 BC 6D
905	learned	"bet"	62 65 74
906	learned	"orum"	6F 72 75 6D
907	learned	"iler"	69 6C 65 72
908	learned	"iğer"	69 C4 9F 65 72
909	learned	" do"	20 64 6F
910	learned	"ast"	61 73 74
911	learned	"nu"	6E 75
912	learned	"larında"	6C 61 72 C4 B1 6E 64 61
913	learned	"azla"	61 7A 6C 61
914	learned	" sahip"	20 73 61 68 69 70
915	learned	" Ay"	20 41 79
916	learned	" kaz"	20 6B 61 7A
917	learned	" Başkan"	20 42 61 C5 9F 6B 61 6E
918	learned	" ki"	20 6B 69
919	learned	"dü"	64 C3 BC
920	learned	"bilir"	62 69 6C 69 72
921	learned	" Er"	20 45 72
922	learned	"iyon"	69 79 6F 6E
923	learned	"bul"	62 75 6C
924	learned	" sır"	20 73 C4 B1 72
925	learned	"sinin"	73 69 6E 69 6E
926	learned	"sek"	73 65 6B
927	learned	" yet"	20 79 65 74
928	learned	" mil"	20 6D 69 6C
929	learned	" yok"	20 79 6F 6B
930	learned	"ob"	6F 62
931	learned	" get"	20 67 65 74
932	learned	"miz"	6D 69 7A
933	learned	" sat"	20 73 61 74
934	learned	" yaşa"	20 79 61 C5 9F 61
935	learned	" art"	20 61 72 74
936	learned	" aş"	20 61 C5 9F
937	learned	" W"	20 57
938	learned	"'nin"	27 6E 69 6E
939	learned	"'de"	27 64 65
940	learned	" öğren"	20 C3 B6 C4 9F 72 65 6E
941	learned	"ıcı"	C4 B1 63 C4 B1
942	learned	" san"	20 73 61 6E
943	learned	" as"	20 61 73
944	learned	" the"	20 74 68 65
945	learned	"dık"	64 C4 B1 6B
946	learned	".0"	2E 30
947	learned	" fazla"	20 66 61 7A 6C 61
948	learned	"ura"	75 72 61
949	learned	" söyle"	20 73 C3 B6 79 6C 65
950	learned	" alan"	20 61 6C 61 6E
951	learned	" göz"	20 67 C3 B6 7A
952	learned	"muş"	6D 75 C5 9F
953	learned	"ch"	63 68
954	learned	"abil"	61 62 69 6C
955	learned	" J"	20 4A
956	learned	" az"	20 61 7A
957	learned	" l"	20 6C
958	learned	"üs"	C3 BC 73
959	learned	" re"	20 72 65
960	learned	"gili"	67 69 6C 69
961	learned	"miştir"	6D 69 C5 9F 74 69 72
962	learned	"alı"	61 6C C4 B1
963	learned	" ce"	20 63 65
964	learned	" mu"	20 6D 75
965	learned	" getir"	20 67 65 74 69 72
966	learned	" ser"	20 73 65 72
967	learned	"ve"	76 65
968	learned	"tür"	74 C3 BC 72
969	learned	" karar"	20 6B 61 72 61 72
970	learned	" ya"	20 79 61
971	learned	"ion"	69 6F 6E
972	learned	" söz"	20 73 C3 B6 7A
973	learned	"–"	E2 80 93
974	learned	" öl"	20 C3 B6 6C
975	learned	" hizmet"	20 68 69 7A 6D 65 74
976	learned	"asıl"	61 73 C4 B1 6C
977	learned	" 9"	20 39
978	learned	"tör"	74 C3 B6 72
979	learned	"gram"	67 72 61 6D
980	learned	" Kur"	20 4B 75 72
981	learned	"com"	63 6F 6D
982	learned	" tut"	20 74 75 74
983	learned	"12"	31 32
984	learned	" bin"	20 62 69 6E
985	learned	" kö"	20 6B C3 B6
986	learned	"asa"	61 73 61
987	learned	" biri"	20 62 69 72 69
988	learned	"tal"	74 61 6C
989	learned	" site"	20 73 69 74 65
990	learned	"for"	66 6F 72
991	learned	" ül"	20 C3 BC 6C
992	learned	" oyun"	20 6F 79 75 6E
993	learned	"tu"	74 75
994	learned	" ter"	20 74 65 72
995	learned	"res"	72 65 73
996	learned	"leştir"	6C 65 C5 9F 74 69 72
997	learned	"aba"	61 62 61
998	learned	"ediye"	65 64 69 79 65
999	learned	"atır"	61 74 C4 B1 72
1000	learned	"ocuk"	6F 63 75 6B
1001	learned	" çek"	20 C3 A7 65 6B
1002	learned	"işim"	69 C5 9F 69 6D
1003	learned	" İn"	20 C4 B0 6E
1004	learned	" ülke"	20 C3 BC 6C 6B 65
1005	learned	"inden"	69 6E 64 65 6E
1006	learned	"akan"	61 6B 61 6E
1007	learned	"mıştır"	6D C4 B1 C5 9F 74 C4 B1 72
1008	learned	"erkez"	65 72 6B 65 7A
1009	learned	"yal"	79 61 6C
1010	learned	" düzen"	20 64 C3 BC 7A 65 6E
1011	learned	" yay"	20 79 61 79
1012	learned	" of"	20 6F 66
1013	learned	"üyor"	C3 BC 79 6F 72
1014	learned	"alık"	61 6C C4 B1 6B
1015	learned	"lerinde"	6C 65 72 69 6E 64 65
1016	learned	" devam"	20 64 65 76 61 6D
1017	learned	"luk"	6C 75 6B
1018	learned	"dem"	64 65 6D
1019	learned	" te"	20 74 65
1020	learned	"EN"	45 4E
1021	learned	"î"	C3 AE
1022	learned	" Öz"	20 C3 96 7A
1023	learned	"malı"	6D 61 6C C4 B1
1024	learned	" doğru"	20 64 6F C4 9F 72 75
1025	learned	"            "	20 20 20 20 20 20 20 20 20 20 20 20
1026	learned	" hakk"	20 68 61 6B 6B
1027	learned	" arka"	20 61 72 6B 61
1028	learned	"eme"	65 6D 65
1029	learned	"lardan"	6C 61 72 64 61 6E
1030	learned	" açıkla"	20 61 C3 A7 C4 B1 6B 6C 61
1031	learned	" kor"	20 6B 6F 72
1032	learned	"va"	76 61
1033	learned	" Bel"	20 42 65 6C
1034	learned	"tiğ"	74 69 C4 9F
1035	learned	"lığı"	6C C4 B1 C4 9F C4 B1
1036	learned	"oli"	6F 6C 69
1037	learned	"'ın"	27 C4 B1 6E
1038	learned	"gun"	67 75 6E
1039	learned	"ildi"	69 6C 64 69
1040	learned	"rup"	72 75 70
1041	learned	" düşün"	20 64 C3 BC C5 9F C3 BC 6E
1042	learned	"be"	62 65
1043	learned	" ör"	20 C3 B6 72
1044	learned	"azı"	61 7A C4 B1
1045	learned	"una"	75 6E 61
1046	learned	" sistem"	20 73 69 73 74 65 6D
1047	learned	" diğer"	20 64 69 C4 9F 65 72
1048	learned	"ri"	72 69
1049	learned	"ale"	61 6C 65
1050	learned	"'in"	27 69 6E
1051	learned	"lendir"	6C 65 6E 64 69 72
1052	learned	" bas"	20 62 61 73
1053	learned	"ver"	76 65 72
1054	learned	"ıt"	C4 B1 74
1055	learned	" birlik"	20 62 69 72 6C 69 6B
1056	learned	"üp"	C3 BC 70
1057	learned	" kazan"	20 6B 61 7A 61 6E
1058	learned	" orta"	20 6F 72 74 61
1059	learned	"üzel"	C3 BC 7A 65 6C
1060	learned	" sen"	20 73 65 6E
1061	learned	"likle"	6C 69 6B 6C 65
1062	learned	"duk"	64 75 6B
1063	learned	" sun"	20 73 75 6E
1064	learned	"tion"	74 69 6F 6E
1065	learned	"ket"	6B 65 74
1066	learned	"stanbul"	73 74 61 6E 62 75 6C
1067	learned	"ET"	45 54
1068	learned	"ilme"	69 6C 6D 65
1069	learned	"mız"	6D C4 B1 7A
1070	learned	" işlem"	20 69 C5 9F 6C 65 6D
1071	learned	"IN"	49 4E
1072	learned	"ilm"	69 6C 6D
1073	learned	" kan"	20 6B 61 6E
1074	learned	" En"	20 45 6E
1075	learned	"dece"	64 65 63 65
1076	learned	"gün"	67 C3 BC 6E
1077	learned	" on"	20 6F 6E
1078	learned	"ly"	6C 79
1079	learned	"liği"	6C 69 C4 9F 69
1080	learned	"ehir"	65 68 69 72
1081	learned	"ate"	61 74 65
1082	learned	"çi"	C3 A7 69
1083	learned	"dar"	64 61 72
1084	learned	"izi"	69 7A 69
1085	learned	"acağ"	61 63 61 C4 9F
1086	learned	"def"	64 65 66
1087	learned	" duy"	20 64 75 79
1088	learned	"je"	6A 65
1089	learned	" aynı"	20 61 79 6E C4 B1
1090	learned	"11"	31 31
1091	learned	" süre"	20 73 C3 BC 72 65
1092	learned	"AL"	41 4C
1093	learned	" İl"	20 C4 B0 6C
1094	learned	" zor"	20 7A 6F 72
1095	learned	" İş"	20 C4 B0 C5 9F
1096	learned	"ıp"	C4 B1 70
1097	learned	"iyorum"	69 79 6F 72 75 6D
1098	learned	"lerden"	6C 65 72 64 65 6E
1099	learned	" geliş"	20 67 65 6C 69 C5 9F
1100	learned	"azır"	61 7A C4 B1 72
1101	learned	"mal"	6D 61 6C
1102	learned	" sıra"	20 73 C4 B1 72 61
1103	learned	" eş"	20 65 C5 9F
1104	learned	" ot"	20 6F 74
1105	learned	" di"	20 64 69
1106	learned	" alın"	20 61 6C C4 B1 6E
1107	learned	" ağ"	20 61 C4 9F
1108	learned	" taş"	20 74 61 C5 9F
1109	learned	" 200"	20 32 30 30
1110	learned	" iliş"	20 69 6C 69 C5 9F
1111	learned	"ef"	65 66
1112	learned	" Gen"	20 47 65 6E
1113	learned	" güven"	20 67 C3 BC 76 65 6E
1114	learned	"asar"	61 73 61 72
1115	learned	"gin"	67 69 6E
1116	learned	"siyon"	73 69 79 6F 6E
1117	learned	" dest"	20 64 65 73 74
1118	learned	" Gün"	20 47 C3 BC 6E
1119	learned	" gid"	20 67 69 64
1120	learned	" dış"	20 64 C4 B1 C5 9F
1121	learned	" 15"	20 31 35
1122	learned	" Ak"	20 41 6B
1123	learned	"larla"	6C 61 72 6C 61
1124	learned	"Ğ"	C4 9E
1125	learned	" ilgili"	20 69 6C 67 69 6C 69
1126	learned	" and"	20 61 6E 64
1127	learned	" mod"	20 6D 6F 64
1128	learned	" görün"	20 67 C3 B6 72 C3 BC 6E
1129	learned	" ürün"	20 C3 BC 72 C3 BC 6E
1130	learned	"İN"	C4 B0 4E
1131	learned	" kab"	20 6B 61 62
1132	learned	" nasıl"	20 6E 61 73 C4 B1 6C
1133	learned	" anla"	20 61 6E 6C 61
1134	learned	" kim"	20 6B 69 6D
1135	learned	" Bil"	20 42 69 6C
1136	learned	"fade"	66 61 64 65
1137	learned	"AK"	41 4B
1138	learned	"las"	6C 61 73
1139	learned	"lah"	6C 61 68
1140	learned	"ilmesi"	69 6C 6D 65 73 69
1141	learned	"lerle"	6C 65 72 6C 65
1142	learned	"cü"	63 C3 BC
1143	learned	" bek"	20 62 65 6B
1144	learned	" konuş"	20 6B 6F 6E 75 C5 9F
1145	learned	" Mü"	20 4D C3 BC
1146	learned	" dünya"	20 64 C3 BC 6E 79 61
1147	learned	" hayat"	20 68 61 79 61 74
1148	learned	"ünde"	C3 BC 6E 64 65
1149	learned	" kes"	20 6B 65 73
1150	learned	" para"	20 70 61 72 61
1151	learned	" dik"	20 64 69 6B
1152	learned	"cel"	63 65 6C
1153	learned	" Pro"	20 50 72 6F
1154	learned	" su"	20 73 75
1155	learned	" 12"	20 31 32
1156	learned	" saat"	20 73 61 61 74
1157	learned	"kü"	6B C3 BC
1158	learned	" im"	20 69 6D
1159	learned	"tığı"	74 C4 B1 C4 9F C4 B1
1160	learned	"ıyla"	C4 B1 79 6C 61
1161	learned	" boy"	20 62 6F 79
1162	learned	"net"	6E 65 74
1163	learned	" tür"	20 74 C3 BC 72
1164	learned	" for"	20 66 6F 72
1165	learned	" em"	20 65 6D
1166	learned	"vi"	76 69
1167	learned	"dığını"	64 C4 B1 C4 9F C4 B1 6E C4 B1
1168	learned	"oş"	6F C5 9F
1169	learned	"ow"	6F 77
1170	learned	" ifade"	20 69 66 61 64 65
1171	learned	"azar"	61 7A 61 72
1172	learned	"lerimiz"	6C 65 72 69 6D 69 7A
1173	learned	"kat"	6B 61 74
1174	learned	"uc"	75 63
1175	learned	" fiyat"	20 66 69 79 61 74
1176	learned	"ý"	C3 BD
1177	learned	"AT"	41 54
1178	learned	" sorun"	20 73 6F 72 75 6E
1179	learned	" mi"	20 6D 69
1180	learned	"tık"	74 C4 B1 6B
1181	learned	"larımız"	6C 61 72 C4 B1 6D C4 B1 7A
1182	learned	" dil"	20 64 69 6C
1183	learned	" hiç"	20 68 69 C3 A7
1184	learned	" Son"	20 53 6F 6E
1185	learned	" Kar"	20 4B 61 72
1186	learned	" dönem"	20 64 C3 B6 6E 65 6D
1187	learned	"tak"	74 61 6B
1188	learned	"ivers"	69 76 65 72 73
1189	learned	"min"	6D 69 6E
1190	learned	" hazır"	20 68 61 7A C4 B1 72
1191	learned	" mak"	20 6D 61 6B
1192	learned	"ılır"	C4 B1 6C C4 B1 72
1193	learned	"'nın"	27 6E C4 B1 6E
1194	learned	"21"	32 31
1195	learned	"rak"	72 61 6B
1196	learned	"van"	76 61 6E
1197	learned	"amp"	61 6D 70
1198	learned	"hat"	68 61 74
1199	learned	" hes"	20 68 65 73
1200	learned	" Ek"	20 45 6B
1201	learned	"oloji"	6F 6C 6F 6A 69
1202	learned	" yüksek"	20 79 C3 BC 6B 73 65 6B
1203	learned	"sını"	73 C4 B1 6E C4 B1
1204	learned	" yardım"	20 79 61 72 64 C4 B1 6D
1205	learned	"lerinden"	6C 65 72 69 6E 64 65 6E
1206	learned	"ilik"	69 6C 69 6B
1207	learned	"ust"	75 73 74
1208	learned	"eket"	65 6B 65 74
1209	learned	" düzenle"	20 64 C3 BC 7A 65 6E 6C 65
1210	learned	" er"	20 65 72
1211	learned	" Kon"	20 4B 6F 6E
1212	learned	" ulaş"	20 75 6C 61 C5 9F
1213	learned	" ada"	20 61 64 61
1214	learned	".201"	2E 32 30 31
1215	learned	"og"	6F 67
1216	learned	"15"	31 35
1217	learned	"mayı"	6D 61 79 C4 B1
1218	learned	"ni"	6E 69
1219	learned	"za"	7A 61
1220	learned	" sadece"	20 73 61 64 65 63 65
1221	learned	"nen"	6E 65 6E
1222	learned	" görev"	20 67 C3 B6 72 65 76
1223	learned	" tab"	20 74 61 62
1224	learned	"mez"	6D 65 7A
1225	learned	"ation"	61 74 69 6F 6E
1226	learned	"ılması"	C4 B1 6C 6D 61 73 C4 B1
1227	learned	" etki"	20 65 74 6B 69
1228	learned	"sına"	73 C4 B1 6E 61
1229	learned	"iyoruz"	69 79 6F 72 75 7A
1230	learned	" Par"	20 50 61 72
1231	learned	"lük"	6C C3 BC 6B
1232	learned	" çıkar"	20 C3 A7 C4 B1 6B 61 72
1233	learned	"nak"	6E 61 6B
1234	learned	" kr"	20 6B 72
1235	learned	" tama"	20 74 61 6D 61
1236	learned	"      "	20 20 20 20 20 20
1237	learned	" mad"	20 6D 61 64
1238	learned	"maları"	6D 61 6C 61 72 C4 B1
1239	learned	"hur"	68 75 72
1240	learned	"tem"	74 65 6D
1241	learned	" şu"	20 C5 9F 75
1242	learned	"lüğ"	6C C3 BC C4 9F
1243	learned	" bah"	20 62 61 68
1244	learned	" üst"	20 C3 BC 73 74
1245	learned	" sal"	20 73 61 6C
1246	learned	" güzel"	20 67 C3 BC 7A 65 6C
1247	learned	"iversite"	69 76 65 72 73 69 74 65
1248	learned	"qu"	71 75
1249	learned	"dim"	64 69 6D
1250	learned	" eğitim"	20 65 C4 9F 69 74 69 6D
1251	learned	"bar"	62 61 72
1252	learned	" arkadaş"	20 61 72 6B 61 64 61 C5 9F
1253	learned	"gı"	67 C4 B1
1254	learned	" bölge"	20 62 C3 B6 6C 67 65
1255	learned	" x"	20 78
1256	learned	"ayan"	61 79 61 6E
1257	learned	"An"	41 6E
1258	learned	"masını"	6D 61 73 C4 B1 6E C4 B1
1259	learned	"oğlu"	6F C4 9F 6C 75
1260	learned	" çöz"	20 C3 A7 C3 B6 7A
1261	learned	"oh"	6F 68
1262	learned	"masına"	6D 61 73 C4 B1 6E 61
1263	learned	"üç"	C3 BC C3 A7
1264	learned	"ost"	6F 73 74
1265	learned	"ilecek"	69 6C 65 63 65 6B
1266	learned	"per"	70 65 72
1267	learned	"ava"	61 76 61
1268	learned	"unun"	75 6E 75 6E
1269	learned	"lak"	6C 61 6B
1270	learned	"EL"	45 4C
1271	learned	"ort"	6F 72 74
1272	learned	" genel"	20 67 65 6E 65 6C
1273	learned	" haber"	20 68 61 62 65 72
1274	learned	"cret"	63 72 65 74
1275	learned	"ektör"	65 6B 74 C3 B6 72
1276	learned	" çocuk"	20 C3 A7 6F 63 75 6B
1277	learned	" veri"	20 76 65 72 69
1278	learned	"lat"	6C 61 74
1279	learned	" İstanbul"	20 C4 B0 73 74 61 6E 62 75 6C
1280	learned	"50"	35 30
1281	learned	" hız"	20 68 C4 B1 7A
1282	learned	"okta"	6F 6B 74 61
1283	learned	"luğ"	6C 75 C4 9F
1284	learned	"mayan"	6D 61 79 61 6E
1285	learned	" içeri"	20 69 C3 A7 65 72 69
1286	learned	"30"	33 30
1287	learned	"sen"	73 65 6E
1288	learned	" Or"	20 4F 72
1289	learned	"gan"	67 61 6E
1290	learned	" İs"	20 C4 B0 73
1291	learned	" çev"	20 C3 A7 65 76
1292	learned	"osyal"	6F 73 79 61 6C
1293	learned	"app"	61 70 70
1294	learned	"larından"	6C 61 72 C4 B1 6E 64 61 6E
1295	learned	"kı"	6B C4 B1
1296	learned	"uv"	75 76
1297	learned	"ex"	65 78
1298	learned	" haf"	20 68 61 66
1299	learned	"ber"	62 65 72
1300	learned	"irket"	69 72 6B 65 74
1301	learned	"eceğ"	65 63 65 C4 9F
1302	learned	"üne"	C3 BC 6E 65
1303	learned	"umhur"	75 6D 68 75 72
1304	learned	" Eğ"	20 45 C4 9F
1305	learned	" gön"	20 67 C3 B6 6E
1306	learned	"ünü"	C3 BC 6E C3 BC
1307	learned	"mi"	6D 69
1308	learned	"fon"	66 6F 6E
1309	learned	" Bakan"	20 42 61 6B 61 6E
1310	learned	" ban"	20 62 61 6E
1311	learned	" uygun"	20 75 79 67 75 6E
1312	learned	" sın"	20 73 C4 B1 6E
1313	learned	" tekn"	20 74 65 6B 6E
1314	learned	"of"	6F 66
1315	learned	"aştır"	61 C5 9F 74 C4 B1 72
1316	learned	"ece"	65 63 65
1317	learned	" oku"	20 6F 6B 75
1318	learned	"lantı"	6C 61 6E 74 C4 B1
1319	learned	" tes"	20 74 65 73
1320	learned	" 18"	20 31 38
1321	learned	" hat"	20 68 61 74
1322	learned	" diye"	20 64 69 79 65
1323	learned	" can"	20 63 61 6E
1324	learned	"22"	32 32
1325	learned	"ira"	69 72 61
1326	learned	" pay"	20 70 61 79
1327	learned	" destek"	20 64 65 73 74 65 6B
1328	learned	" sık"	20 73 C4 B1 6B
1329	learned	"nden"	6E 64 65 6E
1330	learned	"edi"	65 64 69
1331	learned	"sam"	73 61 6D
1332	learned	" sı"	20 73 C4 B1
1333	learned	"\r\n"	0D 0A
1334	learned	"LER"	4C 45 52
1335	learned	" TL"	20 54 4C
1336	learned	"ici"	69 63 69
1337	learned	"onom"	6F 6E 6F 6D
1338	learned	"abilirsiniz"	61 62 69 6C 69 72 73 69 6E 69 7A
1339	learned	"vet"	76 65 74
1340	learned	"trol"	74 72 6F 6C
1341	learned	" 14"	20 31 34
1342	learned	" nokta"	20 6E 6F 6B 74 61
1343	learned	"fer"	66 65 72
1344	learned	"tp"	74 70
1345	learned	"nek"	6E 65 6B
1346	learned	"rıca"	72 C4 B1 63 61
1347	learned	"uh"	75 68
1348	learned	"bol"	62 6F 6C
1349	learned	"enk"	65 6E 6B
1350	learned	"sunda"	73 75 6E 64 61
1351	learned	"İR"	C4 B0 52
1352	learned	" 11"	20 31 31
1353	learned	" ise"	20 69 73 65
1354	learned	"OR"	4F 52
1355	learned	"end"	65 6E 64
1356	learned	" dikkat"	20 64 69 6B 6B 61 74
1357	learned	"nız"	6E C4 B1 7A
1358	learned	" yatır"	20 79 61 74 C4 B1 72
1359	learned	" kadın"	20 6B 61 64 C4 B1 6E
1360	learned	"ize"	69 7A 65
1361	learned	"  "	C2 A0 C2 A0
1362	learned	" yorum"	20 79 6F 72 75 6D
1363	learned	".2"	2E 32
1364	learned	" Av"	20 41 76
1365	learned	" met"	20 6D 65 74
1366	learned	" anlam"	20 61 6E 6C 61 6D
1367	learned	",000,000,000,000"	2C 30 30 30 2C 30 30 30 2C 30 30 30 2C 30 30 30
1368	learned	" güç"	20 67 C3 BC C3 A7
1369	learned	" program"	20 70 72 6F 67 72 61 6D
1370	learned	"ütün"	C3 BC 74 C3 BC 6E
1371	learned	"gel"	67 65 6C
1372	learned	"Bir"	42 69 72
1373	learned	"MA"	4D 41
1374	learned	" 16"	20 31 36
1375	learned	"EK"	45 4B
1376	learned	" bazı"	20 62 61 7A C4 B1
1377	learned	"-i"	2D 69
1378	learned	" yakın"	20 79 61 6B C4 B1 6E
1379	learned	" un"	20 75 6E
1380	learned	" oran"	20 6F 72 61 6E
1381	learned	" öğrenci"	20 C3 B6 C4 9F 72 65 6E 63 69
1382	learned	" üzere"	20 C3 BC 7A 65 72 65
1383	learned	"ıldı"	C4 B1 6C 64 C4 B1
1384	learned	" Belediye"	20 42 65 6C 65 64 69 79 65
1385	learned	"madan"	6D 61 64 61 6E
1386	learned	" bit"	20 62 69 74
1387	learned	"ga"	67 61
1388	learned	" sav"	20 73 61 76
1389	learned	"ete"	65 74 65
1390	learned	" yapı"	20 79 61 70 C4 B1
1391	learned	"sının"	73 C4 B1 6E C4 B1 6E
1392	learned	" başka"	20 62 61 C5 9F 6B 61
1393	learned	"13"	31 33
1394	learned	"ight"	69 67 68 74
1395	learned	"14"	31 34
1396	learned	" kit"	20 6B 69 74
1397	learned	" madde"	20 6D 61 64 64 65
1398	learned	" üye"	20 C3 BC 79 65
1399	learned	"rac"	72 61 63
1400	learned	"baş"	62 61 C5 9F
1401	learned	"ırak"	C4 B1 72 61 6B
1402	learned	"tif"	74 69 66
1403	learned	" Genel"	20 47 65 6E 65 6C
1404	learned	" birlikte"	20 62 69 72 6C 69 6B 74 65
1405	learned	"tiği"	74 69 C4 9F 69
1406	learned	"16"	31 36
1407	learned	" 13"	20 31 33
1408	learned	"ON"	4F 4E
1409	learned	" proje"	20 70 72 6F 6A 65
1410	learned	" San"	20 53 61 6E
1411	learned	" belirle"	20 62 65 6C 69 72 6C 65
1412	learned	"'a"	27 61
1413	learned	" Haber"	20 48 61 62 65 72
1414	learned	" Mil"	20 4D 69 6C
1415	learned	" işle"	20 69 C5 9F 6C 65
1416	learned	" Kan"	20 4B 61 6E
1417	learned	"ES"	45 53
1418	learned	" hast"	20 68 61 73 74
1419	learned	"uğ"	75 C4 9F
1420	learned	" iht"	20 69 68 74
1421	learned	"diğini"	64 69 C4 9F 69 6E 69
1422	learned	" Tek"	20 54 65 6B
1423	learned	"rar"	72 61 72
1424	learned	"yın"	79 C4 B1 6E
1425	learned	"18"	31 38
1426	learned	"suz"	73 75 7A
1427	learned	"irma"	69 72 6D 61
1428	learned	"cele"	63 65 6C 65
1429	learned	"öy"	C3 B6 79
1430	learned	"to"	74 6F
1431	learned	" üç"	20 C3 BC C3 A7
1432	learned	"çok"	C3 A7 6F 6B
1433	learned	"ındaki"	C4 B1 6E 64 61 6B 69
1434	learned	" bölüm"	20 62 C3 B6 6C C3 BC 6D
1435	learned	"mer"	6D 65 72
1436	learned	" Ün"	20 C3 9C 6E
1437	learned	" yür"	20 79 C3 BC 72
1438	learned	" içer"	20 69 C3 A7 65 72
1439	learned	" bura"	20 62 75 72 61
1440	learned	"imdi"	69 6D 64 69
1441	learned	" kaç"	20 6B 61 C3 A7
1442	learned	" model"	20 6D 6F 64 65 6C
1443	learned	"ari"	61 72 69
1444	learned	" fa"	20 66 61
1445	learned	" tah"	20 74 61 68
1446	learned	" kabul"	20 6B 61 62 75 6C
1447	learned	"LAR"	4C 41 52
1448	learned	" git"	20 67 69 74
